#loop	basepoint	objectives	function
0	0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 	0.5 5.45455 	initial
316	0.5 0.5 0.5 0.5 0.3 0 0.4 0.5 0 0.5 0.5 0 0 0.55 0.25 0.5 0 0 0 0 0 0.8 0.8 0.5 0.5 0.65 0.55 0.5 0.5 0.45 	0.5 4.12124 	HJ_P_Move
317	0.5 0.5 0.5 0.5 0.3 0 0.4 0.5 0 0.5 0.5 0 0 0.55 0.25 0.5 0 0 0 0 0 0.8 0.8 0.5 0.5 0.7 0.55 0.5 0.5 0.45 	33333 33333 	HJ_P_Move
318	0.5 0.5 0.5 0.5 0.3 0 0.4 0.5 0 0.5 0.5 0 0 0.55 0.25 0.5 0 0 0 0.05 0 0.8 0.8 0.5 0.5 0.3 0.5 0.5 0.5 0.45 	0.5 4.01103 	IntMove
319	0.5 0.5 0.5 0.5 0.3 0 0.4 0.5 0 0.5 0.5 0 0 0.55 0.25 0.5 0 0 0 0.05 0 0.8 0.75 0.5 0.5 0.3 0.5 0.5 0.5 0.45 	33333 33333 	HJ_P_Move
320	0.5 0.5 0.5 0.5 0.3 0 0.4 0.5 0 0.5 0.5 0 0 0.55 0.25 0.5 0 0 0 0.05 0 0.8 0.7 0.5 0.5 0.3 0.5 0.5 0.5 0.45 	0.5 3.97952 	PatMove
321	0.5 0.5 0.5 0.5 0.3 0 0.4 0.5 0 0.5 0.5 0 0 0.55 0.25 0.5 0 0 0 0.05 0 0.75 0.7 0.5 0.5 0.3 0.5 0.5 0.5 0.45 	33333 33333 	HJ_P_Move
322	0.5 0.5 0.5 0.5 0.3 0 0.4 0.5 0 0.5 0.5 0 0 0.55 0.25 0.5 0 0 0 0.05 0 0.7 0.7 0.5 0.5 0.3 0.5 0.5 0.5 0.45 	0.5 3.94801 	PatMove
323	0.5 0.5 0.5 0.5 0.3 0 0.4 0.5 0 0.5 0.5 0 0 0.55 0.25 0.5 0 0 0 0.05 0 0.65 0.7 0.5 0.5 0.3 0.5 0.5 0.5 0.45 	33333 33333 	HJ_P_Move
324	0.5 0.5 0.5 0.5 0.3 0 0.4 0.5 0 0.5 0.5 0 0 0.55 0.25 0.5 0 0 0 0.05 0 0.6 0.7 0.5 0.5 0.3 0.5 0.5 0.5 0.45 	0.5 3.91649 	PatMove
325	0.5 0.5 0.5 0.5 0.3 0 0.4 0.5 0 0.5 0.5 0 0 0.55 0.25 0.5 0 0 0 0 0 0.6 0.7 0.5 0.5 0.3 0.5 0.5 0.5 0.45 	33333 33333 	HJ_P_Move
326	0.5 0.5 0.5 0.5 0.3 0 0.4 0.5 0 0.5 0.5 0 0 0.55 0.25 0.5 0 0 0 0 0 0.6 0.7 0.5 0.5 0.3 0.55 0.5 0.5 0.45 	33333 33333 	HJ_P_Move
327	0.5 0.5 0.5 0.5 0.3 0 0.4 0.5 0 0.5 0.5 0 0 0.55 0.25 0.5 0 0 0 0 0 0.6 0.7 0.5 0.5 0.35 0.55 0.5 0.5 0.45 	33333 33333 	HJ_P_Move
328	0.5 0.5 0.5 0.5 0.3 0 0.4 0.5 0 0.5 0.5 0 0 0.55 0.25 0.5 0 0 0 0 0 0.6 0.7 0.5 0.5 0.4 0.55 0.5 0.5 0.45 	33333 33333 	HJ_P_Move
329	0.5 0.5 0.5 0.5 0.3 0 0.4 0.5 0 0.5 0.5 0 0 0.55 0.25 0.5 0 0 0 0 0 0.6 0.7 0.5 0.5 0.45 0.55 0.5 0.5 0.45 	33333 33333 	HJ_P_Move
330	0.5 0.5 0.5 0.5 0.3 0 0.4 0.5 0 0.5 0.5 0 0 0.55 0.25 0.5 0 0 0 0 0 0.6 0.7 0.5 0.5 0.5 0.55 0.5 0.5 0.45 	33333 33333 	HJ_P_Move
331	0.5 0.5 0.5 0.5 0.3 0 0.4 0.5 0 0.5 0.5 0 0 0.55 0.25 0.5 0 0 0 0 0 0.6 0.7 0.5 0.5 0.55 0.55 0.5 0.5 0.45 	33333 33333 	HJ_P_Move
332	0.5 0.5 0.5 0.5 0.3 0 0.4 0.5 0 0.5 0.5 0 0 0.55 0.25 0.5 0 0 0 0 0 0.6 0.7 0.5 0.5 0.6 0.55 0.5 0.5 0.45 	33333 33333 	HJ_P_Move
333	0.5 0.5 0.5 0.5 0.3 0 0.4 0.5 0 0.5 0.5 0 0 0.55 0.25 0.5 0 0 0 0 0 0.6 0.7 0.5 0.5 0.65 0.55 0.5 0.5 0.45 	0.5 4.02678 	HJ_P_Move
334	0.5 0.5 0.5 0.5 0.3 0 0.4 0.5 0 0.5 0.5 0 0 0.55 0.25 0.5 0 0 0 0 0 0.6 0.7 0.5 0.5 0.7 0.55 0.5 0.5 0.45 	33333 33333 	HJ_P_Move
335	0.5 0.5 0.5 0.5 0.3 0 0.4 0.5 0 0.5 0.5 0 0 0.55 0.25 0.5 0 0 0 0.05 0 0.6 0.7 0.5 0.5 0.3 0.5 0.5 0.5 0.45 	0.5 3.91649 	IntMove
336	0.5 0.5 0.5 0.5 0.3 0 0.4 0.5 0 0.5 0.5 0 0 0.55 0.25 0.5 0 0 0 0.05 0 0.6 0.65 0.5 0.5 0.3 0.5 0.5 0.5 0.45 	33333 33333 	HJ_P_Move
337	0.5 0.5 0.5 0.5 0.3 0 0.4 0.5 0 0.5 0.5 0 0 0.55 0.25 0.5 0 0 0 0.05 0 0.6 0.6 0.5 0.5 0.3 0.5 0.5 0.5 0.45 	0.5 3.88496 	PatMove
338	0.5 0.5 0.5 0.5 0.3 0 0.4 0.5 0 0.5 0.5 0 0 0.55 0.25 0.5 0 0 0 0 0 0.6 0.6 0.5 0.5 0.3 0.5 0.5 0.5 0.45 	33333 33333 	HJ_P_Move
339	0.5 0.5 0.5 0.5 0.3 0 0.4 0.5 0 0.5 0.5 0 0 0.55 0.25 0.5 0 0 0 0 0 0.6 0.6 0.5 0.5 0.3 0.55 0.5 0.5 0.45 	33333 33333 	HJ_P_Move
340	0.5 0.5 0.5 0.5 0.3 0 0.4 0.5 0 0.5 0.5 0 0 0.55 0.25 0.5 0 0 0 0 0 0.6 0.6 0.5 0.5 0.35 0.55 0.5 0.5 0.45 	33333 33333 	HJ_P_Move
341	0.5 0.5 0.5 0.5 0.3 0 0.4 0.5 0 0.5 0.5 0 0 0.55 0.25 0.5 0 0 0 0 0 0.6 0.6 0.5 0.5 0.4 0.55 0.5 0.5 0.45 	33333 33333 	HJ_P_Move
342	0.5 0.5 0.5 0.5 0.3 0 0.4 0.5 0 0.5 0.5 0 0 0.55 0.25 0.5 0 0 0 0 0 0.6 0.6 0.5 0.5 0.45 0.55 0.5 0.5 0.45 	33333 33333 	HJ_P_Move
343	0.5 0.5 0.5 0.5 0.3 0 0.4 0.5 0 0.5 0.5 0 0 0.55 0.25 0.5 0 0 0 0 0 0.6 0.6 0.5 0.5 0.5 0.55 0.5 0.5 0.45 	33333 33333 	HJ_P_Move
344	0.5 0.5 0.5 0.5 0.3 0 0.4 0.5 0 0.5 0.5 0 0 0.55 0.25 0.5 0 0 0 0 0 0.6 0.6 0.5 0.5 0.55 0.55 0.5 0.5 0.45 	33333 33333 	HJ_P_Move
345	0.5 0.5 0.5 0.5 0.3 0 0.4 0.5 0 0.5 0.5 0 0 0.55 0.25 0.5 0 0 0 0 0 0.6 0.6 0.5 0.5 0.6 0.55 0.5 0.5 0.45 	33333 33333 	HJ_P_Move
346	0.5 0.5 0.5 0.5 0.3 0 0.4 0.5 0 0.5 0.5 0 0 0.55 0.25 0.5 0 0 0 0 0 0.6 0.6 0.5 0.5 0.65 0.55 0.5 0.5 0.45 	0.5 3.99527 	HJ_P_Move
347	0.5 0.5 0.5 0.5 0.3 0 0.4 0.5 0 0.5 0.5 0 0 0.55 0.25 0.5 0 0 0 0 0 0.6 0.6 0.5 0.5 0.7 0.55 0.5 0.5 0.45 	33333 33333 	HJ_P_Move
348	0.5 0.5 0.5 0.5 0.3 0 0.4 0.5 0 0.5 0.5 0 0 0.55 0.25 0.5 0 0 0 0.05 0 0.6 0.6 0.5 0.5 0.3 0.5 0.5 0.5 0.45 	0.5 3.88496 	IntMove
349	0.5 0.5 0.5 0.5 0.3 0 0.4 0.5 0 0.5 0.5 0 0 0.55 0.25 0.5 0 0 0 0.05 0 0.6 0.55 0.5 0.5 0.3 0.5 0.5 0.5 0.45 	33333 33333 	HJ_P_Move
350	0.5 0.5 0.5 0.5 0.3 0 0.4 0.5 0 0.5 0.5 0 0 0.55 0.25 0.5 0 0 0 0.05 0 0.6 0.5 0.5 0.5 0.3 0.5 0.5 0.5 0.45 	0.5 3.85342 	PatMove
351	0.5 0.5 0.5 0.5 0.3 0 0.4 0.5 0 0.5 0.5 0 0 0.55 0.25 0.5 0 0 0 0 0 0.6 0.5 0.5 0.5 0.3 0.5 0.5 0.5 0.45 	33333 33333 	HJ_P_Move
352	0.5 0.5 0.5 0.5 0.3 0 0.4 0.5 0 0.5 0.5 0 0 0.55 0.25 0.5 0 0 0 0 0 0.6 0.5 0.5 0.5 0.3 0.55 0.5 0.5 0.45 	33333 33333 	HJ_P_Move
353	0.5 0.5 0.5 0.5 0.3 0 0.4 0.5 0 0.5 0.5 0 0 0.55 0.25 0.5 0 0 0 0 0 0.6 0.5 0.5 0.5 0.35 0.55 0.5 0.5 0.45 	33333 33333 	HJ_P_Move
354	0.5 0.5 0.5 0.5 0.3 0 0.4 0.5 0 0.5 0.5 0 0 0.55 0.25 0.5 0 0 0 0 0 0.6 0.5 0.5 0.5 0.4 0.55 0.5 0.5 0.45 	33333 33333 	HJ_P_Move
355	0.5 0.5 0.5 0.5 0.3 0 0.4 0.5 0 0.5 0.5 0 0 0.55 0.25 0.5 0 0 0 0 0 0.6 0.5 0.5 0.5 0.45 0.55 0.5 0.5 0.45 	33333 33333 	HJ_P_Move
356	0.5 0.5 0.5 0.5 0.3 0 0.4 0.5 0 0.5 0.5 0 0 0.55 0.25 0.5 0 0 0 0 0 0.6 0.5 0.5 0.5 0.5 0.55 0.5 0.5 0.45 	33333 33333 	HJ_P_Move
357	0.5 0.5 0.5 0.5 0.3 0 0.4 0.5 0 0.5 0.5 0 0 0.55 0.25 0.5 0 0 0 0 0 0.6 0.5 0.5 0.5 0.55 0.55 0.5 0.5 0.45 	33333 33333 	HJ_P_Move
358	0.5 0.5 0.5 0.5 0.3 0 0.4 0.5 0 0.5 0.5 0 0 0.55 0.25 0.5 0 0 0 0 0 0.6 0.5 0.5 0.5 0.6 0.55 0.5 0.5 0.45 	33333 33333 	HJ_P_Move
359	0.5 0.5 0.5 0.5 0.3 0 0.4 0.5 0 0.5 0.5 0 0 0.55 0.25 0.5 0 0 0 0 0 0.6 0.5 0.5 0.5 0.65 0.55 0.5 0.5 0.45 	0.5 3.96376 	HJ_P_Move
360	0.5 0.5 0.5 0.5 0.3 0 0.4 0.45 0 0.5 0.5 0 0 0.55 0.25 0.5 0 0 0 0 0 0.6 0.5 0.5 0.5 0.65 0.55 0.5 0.5 0.45 	33333 33333 	HJ_P_Move
361	0.5 0.5 0.5 0.5 0.3 0 0.4 0.5 0 0.5 0.5 0 0 0.55 0.25 0.5 0 0 0 0.05 0 0.6 0.5 0.5 0.5 0.3 0.5 0.5 0.5 0.45 	0.5 3.85342 	IntMove
362	0.5 0.45 0.5 0.5 0.3 0 0.4 0.5 0 0.5 0.5 0 0 0.55 0.25 0.5 0 0 0 0.05 0 0.6 0.5 0.5 0.5 0.3 0.5 0.5 0.5 0.45 	33333 33333 	HJ_P_Move
363	0.5 0.4 0.5 0.5 0.3 0 0.4 0.5 0 0.5 0.5 0 0 0.55 0.25 0.5 0 0 0 0.05 0 0.6 0.5 0.5 0.5 0.3 0.5 0.5 0.5 0.45 	0.5 3.82188 	PatMove
364	0.5 0.35 0.5 0.5 0.3 0 0.4 0.5 0 0.5 0.5 0 0 0.55 0.25 0.5 0 0 0 0.05 0 0.6 0.5 0.5 0.5 0.3 0.5 0.5 0.5 0.45 	33333 33333 	HJ_P_Move
365	0.5 0.3 0.5 0.5 0.3 0 0.4 0.5 0 0.5 0.5 0 0 0.55 0.25 0.5 0 0 0 0.05 0 0.6 0.5 0.5 0.5 0.3 0.5 0.5 0.5 0.45 	0.5 3.79032 	PatMove
366	0.5 0.3 0.5 0.5 0.3 0 0.45 0.5 0 0.5 0.5 0 0 0.55 0.25 0.5 0 0 0 0.05 0 0.6 0.5 0.5 0.5 0.3 0.5 0.5 0.5 0.45 	33333 33333 	HJ_P_Move
367	0.5 0.3 0.5 0.5 0.3 0 0.5 0.5 0 0.5 0.5 0 0 0.55 0.25 0.5 0 0 0 0.05 0 0.6 0.5 0.5 0.5 0.3 0.5 0.5 0.5 0.45 	0.5 3.82188 	HJ_P_Move
368	0.5 0.3 0.5 0.5 0.3 0 0.55 0.5 0 0.5 0.5 0 0 0.55 0.25 0.5 0 0 0 0.05 0 0.6 0.5 0.5 0.5 0.3 0.5 0.5 0.5 0.45 	0.5 3.83765 	HJ_P_Move
369	0.5 0.25 0.5 0.5 0.3 0 0.55 0.5 0 0.5 0.5 0 0 0.55 0.25 0.5 0 0 0 0.05 0 0.6 0.5 0.5 0.5 0.3 0.5 0.5 0.5 0.45 	33333 33333 	HJ_P_Move
370	0.5 0.2 0.5 0.5 0.3 0 0.55 0.5 0 0.5 0.5 0 0 0.55 0.25 0.5 0 0 0 0.05 0 0.6 0.5 0.5 0.5 0.3 0.5 0.5 0.5 0.45 	0.5 3.8061 	HJ_P_Move
