#loop	basepoint	objectives	function
297	0.02 0.5 0.02 0.38 0.08 0.02 0.5 0.44 0.5 0.02 0.38 0.02 0.44 0.32 0.26 0.02 0.08 0.47 0.02 0.02 0.14 0.32 0.02 0.5 0.02 0.44 0.02 0.08 0.02 0.02 	0.02 2.88365 	HJ_P_Move
298	0.02 0.5 0.02 0.38 0.08 0.02 0.5 0.44 0.5 0.02 0.38 0.02 0.44 0.32 0.26 0.02 0.08 0.44 0.02 0.02 0.14 0.32 0.02 0.5 0.02 0.44 0.02 0.08 0.02 0.02 	0.02 2.87434 	PatMove
299	0.02 0.5 0.02 0.38 0.08 0.02 0.5 0.44 0.5 0.02 0.38 0.02 0.44 0.32 0.26 0.02 0.08 0.41 0.02 0.02 0.14 0.32 0.02 0.5 0.02 0.44 0.02 0.08 0.02 0.02 	0.02 2.86503 	HJ_P_Move
300	0.02 0.5 0.02 0.38 0.08 0.02 0.5 0.44 0.5 0.02 0.38 0.02 0.44 0.32 0.26 0.02 0.08 0.38 0.02 0.02 0.14 0.32 0.02 0.5 0.02 0.44 0.02 0.08 0.02 0.02 	0.02 2.85572 	PatMove
301	0.02 0.5 0.02 0.38 0.08 0.02 0.5 0.44 0.5 0.02 0.38 0.02 0.44 0.32 0.26 0.02 0.08 0.35 0.02 0.02 0.14 0.32 0.02 0.5 0.02 0.44 0.02 0.08 0.02 0.02 	0.02 2.84641 	HJ_P_Move
302	0.02 0.5 0.02 0.38 0.08 0.02 0.5 0.44 0.5 0.02 0.38 0.02 0.44 0.32 0.26 0.02 0.08 0.32 0.02 0.02 0.14 0.32 0.02 0.5 0.02 0.44 0.02 0.08 0.02 0.02 	0.02 2.8371 	PatMove
303	0.02 0.5 0.02 0.38 0.08 0.02 0.5 0.44 0.5 0.02 0.38 0.02 0.44 0.32 0.26 0.02 0.08 0.29 0.02 0.02 0.14 0.32 0.02 0.5 0.02 0.44 0.02 0.08 0.02 0.02 	0.02 2.82779 	HJ_P_Move
304	0.02 0.5 0.02 0.38 0.08 0.02 0.5 0.44 0.5 0.02 0.38 0.02 0.44 0.32 0.26 0.02 0.08 0.26 0.02 0.02 0.14 0.32 0.02 0.5 0.02 0.44 0.02 0.08 0.02 0.02 	0.02 2.81848 	PatMove
305	0.02 0.5 0.02 0.38 0.05 0.02 0.5 0.44 0.5 0.02 0.38 0.02 0.44 0.32 0.26 0.02 0.08 0.26 0.02 0.02 0.14 0.32 0.02 0.5 0.02 0.44 0.02 0.08 0.02 0.02 	0.02 2.80917 	HJ_P_Move
306	0.02 0.5 0.02 0.38 0.02 0.02 0.5 0.44 0.5 0.02 0.38 0.02 0.44 0.32 0.26 0.02 0.08 0.26 0.02 0.02 0.14 0.32 0.02 0.5 0.02 0.44 0.02 0.08 0.02 0.02 	0.02 2.79986 	PatMove
307	0.02 0.5 0.02 0.38 0.02 0.02 0.5 0.44 0.5 0.02 0.38 0.02 0.44 0.32 0.26 0.02 0.08 0.26 0.02 0.02 0.14 0.32 0.02 0.47 0.02 0.44 0.02 0.08 0.02 0.02 	0.02 2.79055 	HJ_P_Move
308	0.02 0.5 0.02 0.38 0.02 0.02 0.5 0.44 0.5 0.02 0.38 0.02 0.44 0.32 0.26 0.02 0.08 0.26 0.02 0.02 0.14 0.32 0.02 0.44 0.02 0.44 0.02 0.08 0.02 0.02 	0.02 2.78124 	PatMove
309	0.02 0.5 0.02 0.38 0.02 0.02 0.5 0.44 0.5 0.02 0.38 0.02 0.44 0.32 0.26 0.02 0.08 0.26 0.02 0.02 0.14 0.32 0.02 0.41 0.02 0.44 0.02 0.08 0.02 0.02 	0.02 2.77192 	HJ_P_Move
310	0.02 0.5 0.02 0.38 0.02 0.02 0.5 0.44 0.5 0.02 0.38 0.02 0.44 0.32 0.26 0.02 0.08 0.26 0.02 0.02 0.14 0.32 0.02 0.38 0.02 0.44 0.02 0.08 0.02 0.02 	0.02 2.76261 	PatMove
311	0.02 0.5 0.02 0.38 0.02 0.02 0.5 0.44 0.5 0.02 0.38 0.02 0.44 0.32 0.26 0.02 0.08 0.26 0.02 0.02 0.14 0.32 0.02 0.35 0.02 0.44 0.02 0.08 0.02 0.02 	0.02 2.7533 	HJ_P_Move
312	0.02 0.5 0.02 0.38 0.02 0.02 0.5 0.44 0.5 0.02 0.38 0.02 0.44 0.32 0.26 0.02 0.08 0.26 0.02 0.02 0.14 0.32 0.02 0.32 0.02 0.44 0.02 0.08 0.02 0.02 	0.02 2.74399 	PatMove
313	0.02 0.5 0.02 0.38 0.02 0.02 0.5 0.44 0.5 0.02 0.38 0.02 0.44 0.32 0.26 0.02 0.08 0.26 0.02 0.02 0.14 0.32 0.02 0.29 0.02 0.44 0.02 0.08 0.02 0.02 	0.02 2.73468 	HJ_P_Move
314	0.02 0.5 0.02 0.38 0.02 0.02 0.5 0.44 0.5 0.02 0.38 0.02 0.44 0.32 0.26 0.02 0.08 0.26 0.02 0.02 0.14 0.32 0.02 0.26 0.02 0.44 0.02 0.08 0.02 0.02 	0.02 2.72537 	PatMove
315	0.02 0.5 0.02 0.38 0.02 0.02 0.5 0.44 0.5 0.02 0.38 0.02 0.44 0.32 0.26 0.02 0.08 0.26 0.02 0.02 0.14 0.32 0.02 0.23 0.02 0.44 0.02 0.08 0.02 0.02 	0.02 2.71606 	HJ_P_Move
316	0.02 0.5 0.02 0.38 0.02 0.02 0.5 0.44 0.5 0.02 0.38 0.02 0.44 0.32 0.26 0.02 0.08 0.26 0.02 0.02 0.14 0.32 0.02 0.2 0.02 0.44 0.02 0.08 0.02 0.02 	0.02 2.70675 	PatMove
317	0.02 0.5 0.02 0.38 0.02 0.02 0.5 0.44 0.5 0.02 0.38 0.02 0.44 0.32 0.26 0.02 0.08 0.26 0.02 0.02 0.14 0.32 0.02 0.17 0.02 0.44 0.02 0.08 0.02 0.02 	0.02 2.69744 	HJ_P_Move
318	0.02 0.5 0.02 0.38 0.02 0.02 0.5 0.44 0.5 0.02 0.38 0.02 0.44 0.32 0.26 0.02 0.08 0.26 0.02 0.02 0.14 0.32 0.02 0.14 0.02 0.44 0.02 0.08 0.02 0.02 	0.02 2.68813 	PatMove
319	0.02 0.5 0.02 0.38 0.02 0.02 0.5 0.44 0.5 0.02 0.38 0.02 0.44 0.32 0.26 0.02 0.08 0.26 0.02 0.02 0.14 0.32 0.02 0.11 0.02 0.44 0.02 0.08 0.02 0.02 	0.02 2.67882 	HJ_P_Move
320	0.02 0.5 0.02 0.38 0.02 0.02 0.5 0.44 0.5 0.02 0.38 0.02 0.44 0.32 0.26 0.02 0.08 0.26 0.02 0.02 0.14 0.32 0.02 0.08 0.02 0.44 0.02 0.08 0.02 0.02 	0.02 2.66951 	PatMove
321	0.02 0.5 0.02 0.38 0.02 0.02 0.47 0.44 0.5 0.02 0.38 0.02 0.44 0.32 0.26 0.02 0.08 0.26 0.02 0.02 0.14 0.32 0.02 0.08 0.02 0.44 0.02 0.08 0.02 0.02 	0.02 2.66019 	HJ_P_Move
322	0.02 0.5 0.02 0.38 0.02 0.02 0.44 0.44 0.5 0.02 0.38 0.02 0.44 0.32 0.26 0.02 0.08 0.26 0.02 0.02 0.14 0.32 0.02 0.08 0.02 0.44 0.02 0.08 0.02 0.02 	0.02 2.65088 	PatMove
323	0.02 0.5 0.02 0.38 0.02 0.02 0.44 0.41 0.5 0.02 0.38 0.02 0.44 0.32 0.26 0.02 0.08 0.26 0.02 0.02 0.14 0.32 0.02 0.08 0.02 0.44 0.02 0.08 0.02 0.02 	0.02 2.64157 	HJ_P_Move
324	0.02 0.5 0.02 0.38 0.02 0.02 0.44 0.38 0.5 0.02 0.38 0.02 0.44 0.32 0.26 0.02 0.08 0.26 0.02 0.02 0.14 0.32 0.02 0.08 0.02 0.44 0.02 0.08 0.02 0.02 	0.02 2.63226 	PatMove
325	0.02 0.5 0.02 0.38 0.02 0.02 0.44 0.35 0.5 0.02 0.38 0.02 0.44 0.32 0.26 0.02 0.08 0.26 0.02 0.02 0.14 0.32 0.02 0.08 0.02 0.44 0.02 0.08 0.02 0.02 	0.02 2.62295 	HJ_P_Move
326	0.02 0.5 0.02 0.38 0.02 0.02 0.44 0.32 0.5 0.02 0.38 0.02 0.44 0.32 0.26 0.02 0.08 0.26 0.02 0.02 0.14 0.32 0.02 0.08 0.02 0.44 0.02 0.08 0.02 0.02 	0.02 2.61364 	PatMove
327	0.02 0.5 0.02 0.38 0.02 0.02 0.44 0.29 0.5 0.02 0.38 0.02 0.44 0.32 0.26 0.02 0.08 0.26 0.02 0.02 0.14 0.32 0.02 0.08 0.02 0.44 0.02 0.08 0.02 0.02 	0.02 2.60433 	HJ_P_Move
328	0.02 0.5 0.02 0.38 0.02 0.02 0.44 0.26 0.5 0.02 0.38 0.02 0.44 0.32 0.26 0.02 0.08 0.26 0.02 0.02 0.14 0.32 0.02 0.08 0.02 0.44 0.02 0.08 0.02 0.02 	0.02 2.59502 	PatMove
329	0.02 0.5 0.02 0.38 0.02 0.02 0.44 0.23 0.5 0.02 0.38 0.02 0.44 0.32 0.26 0.02 0.08 0.26 0.02 0.02 0.14 0.32 0.02 0.08 0.02 0.44 0.02 0.08 0.02 0.02 	0.02 2.58571 	HJ_P_Move
330	0.02 0.5 0.02 0.38 0.02 0.02 0.44 0.2 0.5 0.02 0.38 0.02 0.44 0.32 0.26 0.02 0.08 0.26 0.02 0.02 0.14 0.32 0.02 0.08 0.02 0.44 0.02 0.08 0.02 0.02 	0.02 2.5764 	PatMove
331	0.02 0.5 0.02 0.38 0.02 0.02 0.44 0.17 0.5 0.02 0.38 0.02 0.44 0.32 0.26 0.02 0.08 0.26 0.02 0.02 0.14 0.32 0.02 0.08 0.02 0.44 0.02 0.08 0.02 0.02 	0.02 2.56709 	HJ_P_Move
332	0.02 0.5 0.02 0.38 0.02 0.02 0.44 0.14 0.5 0.02 0.38 0.02 0.44 0.32 0.26 0.02 0.08 0.26 0.02 0.02 0.14 0.32 0.02 0.08 0.02 0.44 0.02 0.08 0.02 0.02 	0.02 2.55777 	PatMove
333	0.02 0.5 0.02 0.38 0.02 0.02 0.44 0.11 0.5 0.02 0.38 0.02 0.44 0.32 0.26 0.02 0.08 0.26 0.02 0.02 0.14 0.32 0.02 0.08 0.02 0.44 0.02 0.08 0.02 0.02 	0.02 2.54846 	HJ_P_Move
334	0.02 0.5 0.02 0.38 0.02 0.02 0.44 0.08 0.5 0.02 0.38 0.02 0.44 0.32 0.26 0.02 0.08 0.26 0.02 0.02 0.14 0.32 0.02 0.08 0.02 0.44 0.02 0.08 0.02 0.02 	0.02 2.53915 	PatMove
335	0.02 0.5 0.02 0.38 0.02 0.02 0.44 0.08 0.5 0.02 0.38 0.02 0.41 0.32 0.26 0.02 0.08 0.26 0.02 0.02 0.14 0.32 0.02 0.08 0.02 0.44 0.02 0.08 0.02 0.02 	0.02 2.52984 	HJ_P_Move
336	0.02 0.5 0.02 0.38 0.02 0.02 0.44 0.08 0.5 0.02 0.38 0.02 0.38 0.32 0.26 0.02 0.08 0.26 0.02 0.02 0.14 0.32 0.02 0.08 0.02 0.44 0.02 0.08 0.02 0.02 	0.02 2.52053 	PatMove
337	0.02 0.5 0.02 0.38 0.02 0.02 0.44 0.05 0.5 0.02 0.38 0.02 0.38 0.32 0.26 0.02 0.08 0.26 0.02 0.02 0.14 0.32 0.02 0.08 0.02 0.44 0.02 0.08 0.02 0.02 	0.02 2.51122 	HJ_P_Move
338	0.02 0.5 0.02 0.38 0.02 0.02 0.44 0.02 0.5 0.02 0.38 0.02 0.38 0.32 0.26 0.02 0.08 0.26 0.02 0.02 0.14 0.32 0.02 0.08 0.02 0.44 0.02 0.08 0.02 0.02 	0.02 2.50191 	PatMove
339	0.02 0.5 0.02 0.38 0.02 0.02 0.44 0.02 0.5 0.02 0.38 0.02 0.38 0.32 0.26 0.02 0.08 0.26 0.02 0.02 0.14 0.32 0.02 0.05 0.02 0.44 0.02 0.08 0.02 0.02 	0.02 2.4926 	HJ_P_Move
340	0.02 0.5 0.02 0.38 0.02 0.02 0.44 0.02 0.5 0.02 0.38 0.02 0.38 0.32 0.26 0.02 0.08 0.26 0.02 0.02 0.14 0.32 0.02 0.02 0.02 0.44 0.02 0.08 0.02 0.02 	0.02 2.48329 	PatMove
341	0.02 0.5 0.02 0.38 0.02 0.02 0.44 0.02 0.5 0.02 0.38 0.02 0.38 0.32 0.26 0.02 0.08 0.26 0.02 0.02 0.14 0.29 0.02 0.02 0.02 0.44 0.02 0.08 0.02 0.02 	0.02 2.47398 	HJ_P_Move
342	0.02 0.5 0.02 0.38 0.02 0.02 0.44 0.02 0.5 0.02 0.38 0.02 0.38 0.32 0.26 0.02 0.08 0.26 0.02 0.02 0.14 0.26 0.02 0.02 0.02 0.44 0.02 0.08 0.02 0.02 	0.02 2.46467 	PatMove
343	0.02 0.5 0.02 0.38 0.02 0.02 0.44 0.02 0.5 0.02 0.38 0.02 0.38 0.32 0.26 0.02 0.08 0.26 0.02 0.02 0.14 0.23 0.02 0.02 0.02 0.44 0.02 0.08 0.02 0.02 	0.02 2.45535 	HJ_P_Move
344	0.02 0.5 0.02 0.38 0.02 0.02 0.44 0.02 0.5 0.02 0.38 0.02 0.38 0.32 0.26 0.02 0.08 0.26 0.02 0.02 0.14 0.2 0.02 0.02 0.02 0.44 0.02 0.08 0.02 0.02 	0.02 2.44604 	PatMove
345	0.02 0.5 0.02 0.38 0.02 0.02 0.44 0.02 0.5 0.02 0.38 0.02 0.38 0.32 0.26 0.02 0.08 0.26 0.02 0.02 0.14 0.17 0.02 0.02 0.02 0.44 0.02 0.08 0.02 0.02 	0.02 2.43673 	HJ_P_Move
346	0.02 0.5 0.02 0.38 0.02 0.02 0.44 0.02 0.5 0.02 0.38 0.02 0.38 0.32 0.26 0.02 0.08 0.26 0.02 0.02 0.14 0.14 0.02 0.02 0.02 0.44 0.02 0.08 0.02 0.02 	0.02 2.42742 	PatMove
347	0.02 0.5 0.02 0.38 0.02 0.02 0.44 0.02 0.5 0.02 0.38 0.02 0.38 0.32 0.26 0.02 0.08 0.26 0.02 0.02 0.14 0.11 0.02 0.02 0.02 0.44 0.02 0.08 0.02 0.02 	0.02 2.41811 	HJ_P_Move
348	0.02 0.5 0.02 0.38 0.02 0.02 0.44 0.02 0.5 0.02 0.38 0.02 0.38 0.32 0.26 0.02 0.08 0.26 0.02 0.02 0.14 0.08 0.02 0.02 0.02 0.44 0.02 0.08 0.02 0.02 	0.02 2.4088 	PatMove
349	0.02 0.5 0.02 0.38 0.02 0.02 0.44 0.02 0.5 0.02 0.38 0.02 0.38 0.32 0.26 0.02 0.08 0.26 0.02 0.02 0.14 0.08 0.02 0.02 0.02 0.41 0.02 0.08 0.02 0.02 	0.02 2.39949 	HJ_P_Move
350	0.02 0.5 0.02 0.38 0.02 0.02 0.44 0.02 0.5 0.02 0.38 0.02 0.38 0.32 0.26 0.02 0.08 0.26 0.02 0.02 0.14 0.08 0.02 0.02 0.02 0.38 0.02 0.08 0.02 0.02 	0.02 2.39018 	PatMove
