#loop	basepoint	objectives	function
0	0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 	0.5 5.45455 	initial
316	0.5 0.5 0.5 0.5 0.3 0 0.4 0.5 0 0.5 0.5 0 0 0.55 0.25 0.5 0 0 0 0 0 0.8 0.8 0.5 0.5 0.65 0.55 0.5 0.5 0.45 	0.5 4.12124 	HJ_P_Move
317	0.5 0.5 0.5 0.5 0.3 0 0.4 0.5 0 0.5 0.5 0 0 0.55 0.25 0.5 0 0 0 0 0 0.8 0.8 0.5 0.5 0.7 0.55 0.5 0.5 0.45 	33333 33333 	HJ_P_Move
318	0.5 0.5 0.5 0.5 0.3 0 0.4 0.5 0 0.5 0.5 0 0 0.55 0.25 0.5 0 0 0 0.05 0 0.8 0.8 0.5 0.5 0.3 0.5 0.5 0.5 0.45 	0.5 4.01103 	IntMove
319	0.5 0.5 0.5 0.5 0.3 0 0.4 0.5 0 0.5 0.5 0 0 0.55 0.25 0.5 0 0 0 0.05 0 0.8 0.75 0.5 0.5 0.3 0.5 0.5 0.5 0.45 	33333 33333 	HJ_P_Move
320	0.5 0.5 0.5 0.5 0.3 0 0.4 0.5 0 0.5 0.5 0 0 0.55 0.25 0.5 0 0 0 0.05 0 0.8 0.7 0.5 0.5 0.3 0.5 0.5 0.5 0.45 	0.5 3.97952 	PatMove
321	0.5 0.5 0.5 0.5 0.3 0 0.4 0.5 0 0.5 0.5 0 0 0.55 0.25 0.5 0 0 0 0.05 0 0.75 0.7 0.5 0.5 0.3 0.5 0.5 0.5 0.45 	33333 33333 	HJ_P_Move
322	0.5 0.5 0.5 0.5 0.3 0 0.4 0.5 0 0.5 0.5 0 0 0.55 0.25 0.5 0 0 0 0.05 0 0.7 0.7 0.5 0.5 0.3 0.5 0.5 0.5 0.45 	0.5 3.94801 	PatMove
323	0.5 0.5 0.5 0.5 0.3 0 0.4 0.5 0 0.5 0.5 0 0 0.55 0.25 0.5 0 0 0 0.05 0 0.65 0.7 0.5 0.5 0.3 0.5 0.5 0.5 0.45 	33333 33333 	HJ_P_Move
324	0.5 0.5 0.5 0.5 0.3 0 0.4 0.5 0 0.5 0.5 0 0 0.55 0.25 0.5 0 0 0 0.05 0 0.6 0.7 0.5 0.5 0.3 0.5 0.5 0.5 0.45 	0.5 3.91649 	PatMove
325	0.5 0.5 0.5 0.5 0.3 0 0.4 0.5 0 0.5 0.5 0 0 0.55 0.25 0.5 0 0 0 0 0 0.6 0.7 0.5 0.5 0.3 0.5 0.5 0.5 0.45 	33333 33333 	HJ_P_Move
326	0.5 0.5 0.5 0.5 0.3 0 0.4 0.5 0 0.5 0.5 0 0 0.55 0.25 0.5 0 0 0 0 0 0.6 0.7 0.5 0.5 0.3 0.55 0.5 0.5 0.45 	33333 33333 	HJ_P_Move
327	0.5 0.5 0.5 0.5 0.3 0 0.4 0.5 0 0.5 0.5 0 0 0.55 0.25 0.5 0 0 0 0 0 0.6 0.7 0.5 0.5 0.35 0.55 0.5 0.5 0.45 	33333 33333 	HJ_P_Move
328	0.5 0.5 0.5 0.5 0.3 0 0.4 0.5 0 0.5 0.5 0 0 0.55 0.25 0.5 0 0 0 0 0 0.6 0.7 0.5 0.5 0.4 0.55 0.5 0.5 0.45 	33333 33333 	HJ_P_Move
329	0.5 0.5 0.5 0.5 0.3 0 0.4 0.5 0 0.5 0.5 0 0 0.55 0.25 0.5 0 0 0 0 0 0.6 0.7 0.5 0.5 0.45 0.55 0.5 0.5 0.45 	33333 33333 	HJ_P_Move
330	0.5 0.5 0.5 0.5 0.3 0 0.4 0.5 0 0.5 0.5 0 0 0.55 0.25 0.5 0 0 0 0 0 0.6 0.7 0.5 0.5 0.5 0.55 0.5 0.5 0.45 	33333 33333 	HJ_P_Move
331	0.5 0.5 0.5 0.5 0.3 0 0.4 0.5 0 0.5 0.5 0 0 0.55 0.25 0.5 0 0 0 0 0 0.6 0.7 0.5 0.5 0.55 0.55 0.5 0.5 0.45 	33333 33333 	HJ_P_Move
332	0.5 0.5 0.5 0.5 0.3 0 0.4 0.5 0 0.5 0.5 0 0 0.55 0.25 0.5 0 0 0 0 0 0.6 0.7 0.5 0.5 0.6 0.55 0.5 0.5 0.45 	33333 33333 	HJ_P_Move
333	0.5 0.5 0.5 0.5 0.3 0 0.4 0.5 0 0.5 0.5 0 0 0.55 0.25 0.5 0 0 0 0 0 0.6 0.7 0.5 0.5 0.65 0.55 0.5 0.5 0.45 	0.5 4.02678 	HJ_P_Move
334	0.5 0.5 0.5 0.5 0.3 0 0.4 0.5 0 0.5 0.5 0 0 0.55 0.25 0.5 0 0 0 0 0 0.6 0.7 0.5 0.5 0.7 0.55 0.5 0.5 0.45 	33333 33333 	HJ_P_Move
335	0.5 0.5 0.5 0.5 0.3 0 0.4 0.5 0 0.5 0.5 0 0 0.55 0.25 0.5 0 0 0 0.05 0 0.6 0.7 0.5 0.5 0.3 0.5 0.5 0.5 0.45 	0.5 3.91649 	IntMove
336	0.5 0.5 0.5 0.5 0.3 0 0.4 0.5 0 0.5 0.5 0 0 0.55 0.25 0.5 0 0 0 0.05 0 0.6 0.65 0.5 0.5 0.3 0.5 0.5 0.5 0.45 	33333 33333 	HJ_P_Move
337	0.5 0.5 0.5 0.5 0.3 0 0.4 0.5 0 0.5 0.5 0 0 0.55 0.25 0.5 0 0 0 0.05 0 0.6 0.6 0.5 0.5 0.3 0.5 0.5 0.5 0.45 	0.5 3.88496 	PatMove
338	0.5 0.5 0.5 0.5 0.3 0 0.4 0.5 0 0.5 0.5 0 0 0.55 0.25 0.5 0 0 0 0 0 0.6 0.6 0.5 0.5 0.3 0.5 0.5 0.5 0.45 	33333 33333 	HJ_P_Move
339	0.5 0.5 0.5 0.5 0.3 0 0.4 0.5 0 0.5 0.5 0 0 0.55 0.25 0.5 0 0 0 0 0 0.6 0.6 0.5 0.5 0.3 0.55 0.5 0.5 0.45 	33333 33333 	HJ_P_Move
340	0.5 0.5 0.5 0.5 0.3 0 0.4 0.5 0 0.5 0.5 0 0 0.55 0.25 0.5 0 0 0 0 0 0.6 0.6 0.5 0.5 0.35 0.55 0.5 0.5 0.45 	33333 33333 	HJ_P_Move
341	0.5 0.5 0.5 0.5 0.3 0 0.4 0.5 0 0.5 0.5 0 0 0.55 0.25 0.5 0 0 0 0 0 0.6 0.6 0.5 0.5 0.4 0.55 0.5 0.5 0.45 	33333 33333 	HJ_P_Move
342	0.5 0.5 0.5 0.5 0.3 0 0.4 0.5 0 0.5 0.5 0 0 0.55 0.25 0.5 0 0 0 0 0 0.6 0.6 0.5 0.5 0.45 0.55 0.5 0.5 0.45 	33333 33333 	HJ_P_Move
343	0.5 0.5 0.5 0.5 0.3 0 0.4 0.5 0 0.5 0.5 0 0 0.55 0.25 0.5 0 0 0 0 0 0.6 0.6 0.5 0.5 0.5 0.55 0.5 0.5 0.45 	33333 33333 	HJ_P_Move
344	0.5 0.5 0.5 0.5 0.3 0 0.4 0.5 0 0.5 0.5 0 0 0.55 0.25 0.5 0 0 0 0 0 0.6 0.6 0.5 0.5 0.55 0.55 0.5 0.5 0.45 	33333 33333 	HJ_P_Move
345	0.5 0.5 0.5 0.5 0.3 0 0.4 0.5 0 0.5 0.5 0 0 0.55 0.25 0.5 0 0 0 0 0 0.6 0.6 0.5 0.5 0.6 0.55 0.5 0.5 0.45 	33333 33333 	HJ_P_Move
346	0.5 0.5 0.5 0.5 0.3 0 0.4 0.5 0 0.5 0.5 0 0 0.55 0.25 0.5 0 0 0 0 0 0.6 0.6 0.5 0.5 0.65 0.55 0.5 0.5 0.45 	0.5 3.99527 	HJ_P_Move
347	0.5 0.5 0.5 0.5 0.3 0 0.4 0.5 0 0.5 0.5 0 0 0.55 0.25 0.5 0 0 0 0 0 0.6 0.6 0.5 0.5 0.7 0.55 0.5 0.5 0.45 	33333 33333 	HJ_P_Move
348	0.5 0.5 0.5 0.5 0.3 0 0.4 0.5 0 0.5 0.5 0 0 0.55 0.25 0.5 0 0 0 0.05 0 0.6 0.6 0.5 0.5 0.3 0.5 0.5 0.5 0.45 	0.5 3.88496 	IntMove
349	0.5 0.5 0.5 0.5 0.3 0 0.4 0.5 0 0.5 0.5 0 0 0.55 0.25 0.5 0 0 0 0.05 0 0.6 0.55 0.5 0.5 0.3 0.5 0.5 0.5 0.45 	33333 33333 	HJ_P_Move
350	0.5 0.5 0.5 0.5 0.3 0 0.4 0.5 0 0.5 0.5 0 0 0.55 0.25 0.5 0 0 0 0.05 0 0.6 0.5 0.5 0.5 0.3 0.5 0.5 0.5 0.45 	0.5 3.85342 	PatMove
351	0.5 0.5 0.5 0.5 0.3 0 0.4 0.5 0 0.5 0.5 0 0 0.55 0.25 0.5 0 0 0 0 0 0.6 0.5 0.5 0.5 0.3 0.5 0.5 0.5 0.45 	33333 33333 	HJ_P_Move
352	0.5 0.5 0.5 0.5 0.3 0 0.4 0.5 0 0.5 0.5 0 0 0.55 0.25 0.5 0 0 0 0 0 0.6 0.5 0.5 0.5 0.3 0.55 0.5 0.5 0.45 	33333 33333 	HJ_P_Move
353	0.5 0.5 0.5 0.5 0.3 0 0.4 0.5 0 0.5 0.5 0 0 0.55 0.25 0.5 0 0 0 0 0 0.6 0.5 0.5 0.5 0.35 0.55 0.5 0.5 0.45 	33333 33333 	HJ_P_Move
354	0.5 0.5 0.5 0.5 0.3 0 0.4 0.5 0 0.5 0.5 0 0 0.55 0.25 0.5 0 0 0 0 0 0.6 0.5 0.5 0.5 0.4 0.55 0.5 0.5 0.45 	33333 33333 	HJ_P_Move
355	0.5 0.5 0.5 0.5 0.3 0 0.4 0.5 0 0.5 0.5 0 0 0.55 0.25 0.5 0 0 0 0 0 0.6 0.5 0.5 0.5 0.45 0.55 0.5 0.5 0.45 	33333 33333 	HJ_P_Move
356	0.5 0.5 0.5 0.5 0.3 0 0.4 0.5 0 0.5 0.5 0 0 0.55 0.25 0.5 0 0 0 0 0 0.6 0.5 0.5 0.5 0.5 0.55 0.5 0.5 0.45 	33333 33333 	HJ_P_Move
357	0.5 0.5 0.5 0.5 0.3 0 0.4 0.5 0 0.5 0.5 0 0 0.55 0.25 0.5 0 0 0 0 0 0.6 0.5 0.5 0.5 0.55 0.55 0.5 0.5 0.45 	33333 33333 	HJ_P_Move
358	0.5 0.5 0.5 0.5 0.3 0 0.4 0.5 0 0.5 0.5 0 0 0.55 0.25 0.5 0 0 0 0 0 0.6 0.5 0.5 0.5 0.6 0.55 0.5 0.5 0.45 	33333 33333 	HJ_P_Move
359	0.5 0.5 0.5 0.5 0.3 0 0.4 0.5 0 0.5 0.5 0 0 0.55 0.25 0.5 0 0 0 0 0 0.6 0.5 0.5 0.5 0.65 0.55 0.5 0.5 0.45 	0.5 3.96376 	HJ_P_Move
360	0.5 0.5 0.5 0.5 0.3 0 0.4 0.45 0 0.5 0.5 0 0 0.55 0.25 0.5 0 0 0 0 0 0.6 0.5 0.5 0.5 0.65 0.55 0.5 0.5 0.45 	33333 33333 	HJ_P_Move
361	0.5 0.5 0.5 0.5 0.3 0 0.4 0.5 0 0.5 0.5 0 0 0.55 0.25 0.5 0 0 0 0.05 0 0.6 0.5 0.5 0.5 0.3 0.5 0.5 0.5 0.45 	0.5 3.85342 	IntMove
362	0.5 0.45 0.5 0.5 0.3 0 0.4 0.5 0 0.5 0.5 0 0 0.55 0.25 0.5 0 0 0 0.05 0 0.6 0.5 0.5 0.5 0.3 0.5 0.5 0.5 0.45 	33333 33333 	HJ_P_Move
363	0.5 0.4 0.5 0.5 0.3 0 0.4 0.5 0 0.5 0.5 0 0 0.55 0.25 0.5 0 0 0 0.05 0 0.6 0.5 0.5 0.5 0.3 0.5 0.5 0.5 0.45 	0.5 3.82188 	PatMove
364	0.5 0.35 0.5 0.5 0.3 0 0.4 0.5 0 0.5 0.5 0 0 0.55 0.25 0.5 0 0 0 0.05 0 0.6 0.5 0.5 0.5 0.3 0.5 0.5 0.5 0.45 	33333 33333 	HJ_P_Move
365	0.5 0.3 0.5 0.5 0.3 0 0.4 0.5 0 0.5 0.5 0 0 0.55 0.25 0.5 0 0 0 0.05 0 0.6 0.5 0.5 0.5 0.3 0.5 0.5 0.5 0.45 	0.5 3.79032 	PatMove
366	0.5 0.3 0.5 0.5 0.3 0 0.45 0.5 0 0.5 0.5 0 0 0.55 0.25 0.5 0 0 0 0.05 0 0.6 0.5 0.5 0.5 0.3 0.5 0.5 0.5 0.45 	33333 33333 	HJ_P_Move
367	0.5 0.3 0.5 0.5 0.3 0 0.5 0.5 0 0.5 0.5 0 0 0.55 0.25 0.5 0 0 0 0.05 0 0.6 0.5 0.5 0.5 0.3 0.5 0.5 0.5 0.45 	0.5 3.82188 	HJ_P_Move
368	0.5 0.3 0.5 0.5 0.3 0 0.55 0.5 0 0.5 0.5 0 0 0.55 0.25 0.5 0 0 0 0.05 0 0.6 0.5 0.5 0.5 0.3 0.5 0.5 0.5 0.45 	0.5 3.83765 	HJ_P_Move
369	0.5 0.25 0.5 0.5 0.3 0 0.55 0.5 0 0.5 0.5 0 0 0.55 0.25 0.5 0 0 0 0.05 0 0.6 0.5 0.5 0.5 0.3 0.5 0.5 0.5 0.45 	33333 33333 	HJ_P_Move
370	0.5 0.2 0.5 0.5 0.3 0 0.55 0.5 0 0.5 0.5 0 0 0.55 0.25 0.5 0 0 0 0.05 0 0.6 0.5 0.5 0.5 0.3 0.5 0.5 0.5 0.45 	0.5 3.8061 	HJ_P_Move
371	0.5 0.15 0.5 0.5 0.3 0 0.55 0.5 0 0.5 0.5 0 0 0.55 0.25 0.5 0 0 0 0.05 0 0.6 0.5 0.5 0.5 0.3 0.5 0.5 0.5 0.45 	0.5 3.79032 	PatMove
372	0.5 0.1 0.5 0.5 0.3 0 0.55 0.5 0 0.5 0.5 0 0 0.55 0.25 0.5 0 0 0 0.05 0 0.6 0.5 0.5 0.5 0.3 0.5 0.5 0.5 0.45 	33333 33333 	HJ_P_Move
373	0.5 0.05 0.5 0.5 0.3 0 0.55 0.5 0 0.5 0.5 0 0 0.55 0.25 0.5 0 0 0 0.05 0 0.6 0.5 0.5 0.5 0.3 0.5 0.5 0.5 0.45 	0.5 3.75876 	PatMove
374	0.5 0.05 0.5 0.5 0.3 0 0.6 0.5 0 0.5 0.5 0 0 0.55 0.25 0.5 0 0 0 0.05 0 0.6 0.5 0.5 0.5 0.3 0.5 0.5 0.5 0.45 	33333 33333 	HJ_P_Move
375	0.5 0 0.5 0.5 0.3 0 0.6 0.5 0 0.5 0.5 0 0 0.55 0.25 0.5 0 0 0 0.05 0 0.6 0.5 0.5 0.5 0.3 0.5 0.5 0.5 0.45 	33333 33333 	HJ_P_Move
376	0.5 0 0.5 0.5 0.3 0 0.6 0.5 0 0.45 0.5 0 0 0.55 0.25 0.5 0 0 0 0.05 0 0.6 0.5 0.5 0.5 0.3 0.5 0.5 0.5 0.45 	33333 33333 	HJ_P_Move
377	0.5 0 0.5 0.5 0.3 0 0.6 0.5 0 0.4 0.5 0 0 0.55 0.25 0.5 0 0 0 0.05 0 0.6 0.5 0.5 0.5 0.3 0.5 0.5 0.5 0.45 	0.5 3.72719 	PatMove
378	0.5 0 0.45 0.5 0.3 0 0.6 0.5 0 0.4 0.5 0 0 0.55 0.25 0.5 0 0 0 0.05 0 0.6 0.5 0.5 0.5 0.3 0.5 0.5 0.5 0.45 	33333 33333 	HJ_P_Move
379	0.5 0 0.4 0.5 0.3 0 0.6 0.5 0 0.4 0.5 0 0 0.55 0.25 0.5 0 0 0 0.05 0 0.6 0.5 0.5 0.5 0.3 0.5 0.5 0.5 0.45 	0.5 3.69562 	PatMove
380	0.5 0 0.4 0.5 0.3 0 0.6 0.5 0 0.35 0.5 0 0 0.55 0.25 0.5 0 0 0 0.05 0 0.6 0.5 0.5 0.5 0.3 0.5 0.5 0.5 0.45 	33333 33333 	HJ_P_Move
381	0.5 0 0.4 0.5 0.3 0 0.6 0.5 0 0.3 0.5 0 0 0.55 0.25 0.5 0 0 0 0.05 0 0.6 0.5 0.5 0.5 0.3 0.5 0.5 0.5 0.45 	0.5 3.66403 	PatMove
382	0.5 0 0.35 0.5 0.3 0 0.6 0.5 0 0.3 0.5 0 0 0.55 0.25 0.5 0 0 0 0.05 0 0.6 0.5 0.5 0.5 0.3 0.5 0.5 0.5 0.45 	33333 33333 	HJ_P_Move
383	0.5 0 0.3 0.5 0.3 0 0.6 0.5 0 0.3 0.5 0 0 0.55 0.25 0.5 0 0 0 0.05 0 0.6 0.5 0.5 0.5 0.3 0.5 0.5 0.5 0.45 	0.5 3.63243 	PatMove
384	0.5 0 0.25 0.5 0.3 0 0.6 0.5 0 0.3 0.5 0 0 0.55 0.25 0.5 0 0 0 0.05 0 0.6 0.5 0.5 0.5 0.3 0.5 0.5 0.5 0.45 	33333 33333 	HJ_P_Move
385	0.5 0 0.2 0.5 0.3 0 0.6 0.5 0 0.3 0.5 0 0 0.55 0.25 0.5 0 0 0 0.05 0 0.6 0.5 0.5 0.5 0.3 0.5 0.5 0.5 0.45 	0.5 3.60083 	PatMove
386	0.5 0 0.2 0.5 0.3 0 0.6 0.5 0 0.25 0.5 0 0 0.55 0.25 0.5 0 0 0 0.05 0 0.6 0.5 0.5 0.5 0.3 0.5 0.5 0.5 0.45 	33333 33333 	HJ_P_Move
387	0.5 0 0.2 0.5 0.3 0 0.6 0.5 0 0.2 0.5 0 0 0.55 0.25 0.5 0 0 0 0.05 0 0.6 0.5 0.5 0.5 0.3 0.5 0.5 0.5 0.45 	0.5 3.56921 	PatMove
388	0.5 0 0.2 0.5 0.3 0 0.6 0.5 0 0.15 0.5 0 0 0.55 0.25 0.5 0 0 0 0.05 0 0.6 0.5 0.5 0.5 0.3 0.5 0.5 0.5 0.45 	33333 33333 	HJ_P_Move
389	0.5 0 0.2 0.5 0.3 0 0.6 0.5 0 0.1 0.5 0 0 0.55 0.25 0.5 0 0 0 0.05 0 0.6 0.5 0.5 0.5 0.3 0.5 0.5 0.5 0.45 	0.5 3.53758 	PatMove
390	0.5 0 0.2 0.5 0.3 0 0.6 0.5 0 0.05 0.5 0 0 0.55 0.25 0.5 0 0 0 0.05 0 0.6 0.5 0.5 0.5 0.3 0.5 0.5 0.5 0.45 	33333 33333 	HJ_P_Move
391	0.5 0 0.2 0.5 0.3 0 0.6 0.5 0 0 0.5 0 0 0.55 0.25 0.5 0 0 0 0.05 0 0.6 0.5 0.5 0.5 0.3 0.5 0.5 0.5 0.45 	0.5 3.50595 	PatMove
392	0.5 0 0.2 0.5 0.3 0 0.6 0.5 0 0 0.5 0 0 0.55 0.25 0.5 0 0 0 0.05 0 0.6 0.5 0.5 0.5 0.3 0.45 0.5 0.5 0.45 	33333 33333 	HJ_P_Move
393	0.5 0 0.2 0.5 0.3 0 0.6 0.5 0 0 0.5 0 0 0.55 0.25 0.5 0 0 0 0.05 0 0.6 0.5 0.5 0.5 0.3 0.4 0.5 0.5 0.45 	0.5 3.4743 	PatMove
394	0.5 0 0.2 0.5 0.3 0 0.6 0.5 0 0 0.5 0 0 0.55 0.25 0.5 0 0 0 0.05 0 0.6 0.5 0.5 0.5 0.3 0.35 0.5 0.5 0.45 	33333 33333 	HJ_P_Move
395	0.5 0 0.2 0.5 0.3 0 0.6 0.5 0 0 0.5 0 0 0.55 0.25 0.5 0 0 0 0.05 0 0.6 0.5 0.5 0.5 0.3 0.3 0.5 0.5 0.45 	0.5 3.44264 	PatMove
396	0.5 0 0.2 0.5 0.3 0 0.6 0.5 0 0 0.45 0 0 0.55 0.25 0.5 0 0 0 0.05 0 0.6 0.5 0.5 0.5 0.3 0.3 0.5 0.5 0.45 	33333 33333 	HJ_P_Move
397	0.5 0 0.2 0.5 0.3 0 0.6 0.5 0 0 0.4 0 0 0.55 0.25 0.5 0 0 0 0.05 0 0.6 0.5 0.5 0.5 0.3 0.3 0.5 0.5 0.45 	0.5 3.41098 	PatMove
398	0.5 0 0.2 0.5 0.3 0 0.6 0.5 0 0 0.4 0 0 0.55 0.25 0.5 0 0 0 0.05 0 0.6 0.5 0.5 0.5 0.3 0.25 0.5 0.5 0.45 	33333 33333 	HJ_P_Move
399	0.5 0 0.2 0.5 0.3 0 0.6 0.5 0 0 0.4 0 0 0.55 0.25 0.5 0 0 0 0.05 0 0.6 0.5 0.5 0.5 0.3 0.2 0.5 0.5 0.45 	0.5 3.3793 	PatMove
400	0.5 0 0.2 0.5 0.3 0 0.6 0.5 0 0 0.4 0 0 0.55 0.25 0.5 0 0 0 0.05 0 0.6 0.5 0.5 0.5 0.3 0.15 0.5 0.5 0.45 	33333 33333 	HJ_P_Move
401	0.5 0 0.2 0.5 0.3 0 0.6 0.5 0 0 0.4 0 0 0.55 0.25 0.5 0 0 0 0.05 0 0.6 0.5 0.5 0.5 0.3 0.1 0.5 0.5 0.45 	0.5 3.3476 	PatMove
402	0.5 0 0.2 0.5 0.3 0 0.6 0.5 0 0 0.4 0 0 0.55 0.25 0.5 0 0 0 0.05 0 0.6 0.5 0.5 0.5 0.3 0.05 0.5 0.5 0.45 	33333 33333 	HJ_P_Move
403	0.5 0 0.2 0.5 0.3 0 0.6 0.5 0 0 0.4 0 0 0.55 0.25 0.5 0 0 0 0.05 0 0.6 0.5 0.5 0.5 0.3 0 0.5 0.5 0.45 	0.5 3.3159 	PatMove
404	0.5 0 0.2 0.5 0.3 0 0.6 0.5 0 0 0.4 0 0 0.55 0.2 0.5 0 0 0 0.05 0 0.6 0.5 0.5 0.5 0.3 0 0.5 0.5 0.45 	33333 33333 	HJ_P_Move
405	0.5 0 0.2 0.5 0.3 0 0.6 0.5 0 0 0.4 0 0 0.55 0.15 0.5 0 0 0 0.05 0 0.6 0.5 0.5 0.5 0.3 0 0.5 0.5 0.45 	0.5 3.28419 	PatMove
406	0.5 0 0.2 0.5 0.3 0 0.6 0.5 0 0 0.4 0 0 0.55 0.1 0.5 0 0 0 0.05 0 0.6 0.5 0.5 0.5 0.3 0 0.5 0.5 0.45 	33333 33333 	HJ_P_Move
407	0.5 0 0.2 0.5 0.3 0 0.6 0.5 0 0 0.4 0 0 0.55 0.05 0.5 0 0 0 0.05 0 0.6 0.5 0.5 0.5 0.3 0 0.5 0.5 0.45 	0.5 3.25246 	PatMove
408	0.5 0 0.2 0.5 0.3 0 0.6 0.5 0 0 0.4 0 0 0.55 0.05 0.5 0 0 0 0.05 0 0.6 0.5 0.5 0.5 0.3 0 0.45 0.5 0.45 	33333 33333 	HJ_P_Move
409	0.5 0 0.2 0.5 0.3 0 0.6 0.5 0 0 0.4 0 0 0.55 0.05 0.5 0 0 0 0.05 0 0.6 0.5 0.5 0.5 0.3 0 0.4 0.5 0.45 	0.5 3.22071 	PatMove
410	0.5 0 0.2 0.5 0.3 0 0.6 0.5 0 0 0.4 0 0 0.55 0 0.5 0 0 0 0.05 0 0.6 0.5 0.5 0.5 0.3 0 0.4 0.5 0.45 	33333 33333 	HJ_P_Move
411	0.5 0 0.2 0.5 0.3 0 0.6 0.5 0 0 0.4 0 0 0.55 0 0.45 0 0 0 0.05 0 0.6 0.5 0.5 0.5 0.3 0 0.4 0.5 0.45 	33333 33333 	HJ_P_Move
412	0.5 0 0.2 0.5 0.3 0 0.6 0.5 0 0 0.4 0 0 0.55 0 0.4 0 0 0 0.05 0 0.6 0.5 0.5 0.5 0.3 0 0.4 0.5 0.45 	0.5 3.17308 	PatMove
413	0.5 0 0.2 0.5 0.3 0 0.6 0.5 0 0 0.4 0 0 0.55 0 0.4 0 0 0 0.05 0 0.6 0.5 0.45 0.5 0.3 0 0.4 0.5 0.45 	33333 33333 	HJ_P_Move
414	0.5 0 0.2 0.5 0.3 0 0.6 0.5 0 0 0.4 0 0 0.55 0 0.4 0 0 0 0.05 0 0.6 0.5 0.4 0.5 0.3 0 0.4 0.5 0.45 	0.5 3.1413 	PatMove
415	0.5 0 0.2 0.5 0.3 0 0.6 0.5 0 0 0.4 0 0 0.55 0 0.4 0 0 0 0.05 0 0.6 0.5 0.35 0.5 0.3 0 0.4 0.5 0.45 	33333 33333 	HJ_P_Move
416	0.5 0 0.2 0.5 0.3 0 0.6 0.5 0 0 0.4 0 0 0.55 0 0.4 0 0 0 0.05 0 0.6 0.5 0.3 0.5 0.3 0 0.4 0.5 0.45 	0.5 3.10951 	PatMove
417	0.5 0 0.2 0.5 0.3 0 0.6 0.5 0 0 0.4 0 0 0.55 0 0.35 0 0 0 0.05 0 0.6 0.5 0.3 0.5 0.3 0 0.4 0.5 0.45 	33333 33333 	HJ_P_Move
418	0.5 0 0.2 0.5 0.3 0 0.6 0.5 0 0 0.4 0 0 0.55 0 0.3 0 0 0 0.05 0 0.6 0.5 0.3 0.5 0.3 0 0.4 0.5 0.45 	0.5 3.0777 	PatMove
419	0.5 0 0.2 0.5 0.3 0 0.6 0.5 0 0 0.4 0 0 0.55 0 0.25 0 0 0 0.05 0 0.6 0.5 0.3 0.5 0.3 0 0.4 0.5 0.45 	33333 33333 	HJ_P_Move
420	0.5 0 0.2 0.5 0.3 0 0.6 0.5 0 0 0.4 0 0 0.55 0 0.2 0 0 0 0.05 0 0.6 0.5 0.3 0.5 0.3 0 0.4 0.5 0.45 	0.5 3.04588 	PatMove
421	0.5 0 0.2 0.5 0.3 0 0.6 0.5 0 0 0.4 0 0 0.55 0 0.2 0 0 0 0.05 0 0.6 0.5 0.25 0.5 0.3 0 0.4 0.5 0.45 	33333 33333 	HJ_P_Move
422	0.5 0 0.2 0.5 0.3 0 0.6 0.5 0 0 0.4 0 0 0.55 0 0.2 0 0 0 0.05 0 0.6 0.5 0.2 0.5 0.3 0 0.4 0.5 0.45 	0.5 3.01405 	PatMove
423	0.5 0 0.2 0.5 0.3 0 0.6 0.5 0 0 0.4 0 0 0.55 0 0.2 0 0 0 0.05 0 0.6 0.5 0.15 0.5 0.3 0 0.4 0.5 0.45 	33333 33333 	HJ_P_Move
424	0.5 0 0.2 0.5 0.3 0 0.6 0.5 0 0 0.4 0 0 0.55 0 0.2 0 0 0 0.05 0 0.6 0.5 0.1 0.5 0.3 0 0.4 0.5 0.45 	0.5 2.98219 	PatMove
425	0.5 0 0.2 0.5 0.3 0 0.6 0.5 0 0 0.4 0 0 0.55 0 0.2 0 0 0 0.05 0 0.6 0.5 0.05 0.5 0.3 0 0.4 0.5 0.45 	33333 33333 	HJ_P_Move
426	0.5 0 0.2 0.5 0.3 0 0.6 0.5 0 0 0.4 0 0 0.55 0 0.2 0 0 0 0.05 0 0.6 0.5 0 0.5 0.3 0 0.4 0.5 0.45 	0.5 2.95033 	PatMove
427	0.5 0 0.2 0.5 0.35 0 0.6 0.5 0 0 0.4 0 0 0.55 0 0.2 0 0 0 0.05 0 0.6 0.5 0 0.5 0.3 0 0.4 0.5 0.45 	33333 33333 	HJ_P_Move
428	0.5 0 0.2 0.5 0.4 0 0.6 0.5 0 0 0.4 0 0 0.55 0 0.2 0 0 0 0.05 0 0.6 0.5 0 0.5 0.3 0 0.4 0.5 0.45 	33333 33333 	HJ_P_Move
429	0.5 0 0.2 0.5 0.45 0 0.6 0.5 0 0 0.4 0 0 0.55 0 0.2 0 0 0 0.05 0 0.6 0.5 0 0.5 0.3 0 0.4 0.5 0.45 	33333 33333 	HJ_P_Move
430	0.5 0 0.2 0.5 0.5 0 0.6 0.5 0 0 0.4 0 0 0.55 0 0.2 0 0 0 0.05 0 0.6 0.5 0 0.5 0.3 0 0.4 0.5 0.45 	33333 33333 	HJ_P_Move
